Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_per_s,Flow_Packets_per_s,FIN_Flag_Count,SYN_Flag_Count,ACK_Flag_Count,Label
80,204297,3,5,26,11601,56912.24051,39.15867585,0,0,0,DDoS
80,3296598,5,0,30,0,9.100290663,1.516715111,0,0,1,DDoS
80,763886,3,6,26,11601,15220.85756,11.78186274,0,0,0,DDoS
80,2745967,5,0,30,0,10.92511308,1.820852181,0,0,1,DDoS
80,204362,3,6,26,11601,56894.13883,44.03949854,0,0,0,DDoS
80,3305945,5,0,30,0,9.074561132,1.512426855,0,0,1,DDoS
80,204477,3,5,26,11601,56862.14097,39.12420468,0,0,0,DDoS
80,3304492,4,0,24,0,7.262841006,1.210473501,0,0,1,DDoS
80,881629,3,6,26,11601,13188.08705,10.20837563,0,0,0,DDoS
80,2628536,4,0,24,0,9.130557847,1.521759641,0,0,1,DDoS
80,884698,3,5,26,11601,13142.33784,9.042633758,0,0,0,DDoS
80,2622932,4,0,24,0,9.150065652,1.525010942,0,0,1,DDoS
80,884606,3,6,26,11601,13143.70465,10.17402098,0,0,0,DDoS
80,2623939,4,0,24,0,9.146554093,1.524425682,0,0,1,DDoS
80,884708,3,5,26,11601,13142.18929,9.042531547,0,0,0,DDoS
80,2623941,5,0,30,0,11.4331839,1.90553065,0,0,1,DDoS
80,884893,3,4,26,11601,13139.44172,7.910560938,0,0,0,DDoS
80,2620917,4,0,24,0,9.157100358,1.526183393,0,0,1,DDoS
80,871092,3,4,26,11601,13347.61426,8.035890583,0,0,0,DDoS
80,2610960,4,0,24,0,9.192021325,1.532003554,0,0,1,DDoS
80,870888,3,5,26,11601,13350.74085,9.186026217,0,0,0,DDoS
80,2613950,4,0,24,0,9.181506915,1.530251152,0,0,1,DDoS
80,870422,3,4,26,11601,13357.88847,8.042076142,0,0,0,DDoS
80,2608958,4,0,24,0,9.19907488,1.533179147,0,0,1,DDoS
80,870796,3,5,26,11601,13352.15136,9.186996725,0,0,0,DDoS
80,2606941,4,0,24,0,9.206192238,1.534365373,0,0,1,DDoS
80,870959,3,5,26,11601,13349.65251,9.185277378,0,0,0,DDoS
80,2607015,5,0,30,0,11.50741365,1.917902275,0,0,1,DDoS
80,869920,3,4,26,11601,13365.59684,8.046716939,0,0,0,DDoS
80,2611048,4,0,24,0,9.191711527,1.531951921,0,0,1,DDoS
80,859238,3,5,26,11601,13531.75721,9.310575184,0,0,0,DDoS
80,2593916,5,0,30,0,11.56552487,1.927587478,0,0,1,DDoS
80,896881,3,5,26,11607,12970.50556,8.919800955,0,0,0,DDoS
80,2561979,4,0,24,0,9.367758284,1.561293047,0,0,1,DDoS
80,896812,3,6,26,11607,12971.5035,10.03554814,0,0,0,DDoS
80,2561001,4,0,24,0,9.371335661,1.561889277,0,0,1,DDoS
80,896542,3,6,26,11607,12975.40996,10.03857042,0,0,0,DDoS
80,2562997,4,0,24,0,9.364037492,1.560672915,0,0,1,DDoS
80,741281,3,5,26,11607,15693.10423,10.79212876,0,0,0,DDoS
80,2551992,4,0,24,0,9.404418196,1.567403033,0,0,1,DDoS
80,725654,3,5,26,11607,16031.05612,11.02453787,0,0,0,DDoS
80,2550992,4,0,24,0,9.408104769,1.568017461,0,0,1,DDoS
80,726209,3,5,26,11607,16018.8045,11.01611244,0,0,0,DDoS
80,2549029,5,0,30,0,11.7691874,1.961531234,0,0,1,DDoS
80,725729,3,4,26,11607,16029.3994,9.645473724,0,0,0,DDoS
80,2549930,4,0,24,0,9.412023075,1.568670513,0,0,1,DDoS
80,164022,3,4,26,11607,70923.41271,42.67720184,0,0,0,DDoS
80,2548728,4,0,24,0,9.416461859,1.56941031,0,0,1,DDoS
80,1065321,3,7,26,11601,10914.0813,9.386842088,0,0,0,DDoS
80,1528020,5,0,30,0,19.63325087,3.272208479,0,0,1,DDoS
80,1065648,3,5,26,11601,10910.73225,7.507169347,0,0,0,DDoS
80,1525078,5,0,30,0,19.67112502,3.278520836,0,0,1,DDoS
80,1065245,3,5,26,11601,10914.85996,7.510009434,0,0,0,DDoS
80,1527003,5,0,30,0,19.64632682,3.274387804,0,0,1,DDoS
80,1065704,3,4,26,11601,10910.15892,6.568428006,0,0,0,DDoS
80,1525006,5,0,30,0,19.67205375,3.278675625,0,0,1,DDoS
80,1065511,3,5,26,11601,10912.13512,7.508134595,0,0,0,DDoS
80,1523012,5,0,30,0,19.69780934,3.282968223,0,0,1,DDoS
80,1065821,3,4,26,11601,10908.96126,6.56770696,0,0,0,DDoS
80,1520001,5,0,30,0,19.73682912,3.28947152,0,0,1,DDoS
80,1064727,3,4,26,11601,10920.17015,6.574455236,0,0,0,DDoS
80,1522004,4,0,24,0,15.76868392,2.628113987,0,0,1,DDoS
80,1050498,3,5,26,11607,11073.79548,7.615435727,0,0,0,DDoS
80,1527006,6,0,36,0,23.57554587,3.929257645,0,0,1,DDoS
80,1050441,3,5,26,11607,11074.39637,7.615848962,0,0,0,DDoS
80,1524982,5,0,30,0,19.67236335,3.278727224,0,0,1,DDoS
80,1050618,3,5,26,11607,11072.53064,7.614565903,0,0,0,DDoS
80,1050494,3,5,26,11607,11073.83764,7.615464724,0,0,0,DDoS
80,1051766,3,6,26,11607,11060.445,8.557036451,0,0,0,DDoS
80,1006911,3,5,26,11607,11553.15614,7.945091473,0,0,0,DDoS
80,1006978,3,4,26,11607,11552.38744,6.951492485,0,0,0,DDoS
80,1006660,3,5,26,11607,11556.03679,7.947072497,0,0,0,DDoS
80,1006850,3,5,26,11607,11553.85609,7.945572826,0,0,0,DDoS
80,1007052,3,6,26,11607,11551.53855,8.936976442,0,0,0,DDoS
80,1007014,3,5,26,11607,11551.97445,7.944278828,0,0,0,DDoS
80,1006921,3,4,26,11607,11553.0414,6.951885997,0,0,0,DDoS
80,992460,3,5,26,11607,11721.3792,8.060778268,0,0,0,DDoS
80,31045,3,6,26,11601,374520.8568,289.9017555,0,0,0,DDoS
80,1464982,4,0,24,0,16.38245385,2.730408974,0,0,1,DDoS
80,31536,3,6,26,11601,368689.7514,285.3881279,0,0,0,DDoS
80,1463683,5,0,30,0,20.49624133,3.416040222,0,0,1,DDoS
80,31246,3,4,26,11601,372111.6303,224.0286757,0,0,0,DDoS
80,1463971,5,0,30,0,20.4922092,3.415368201,0,0,1,DDoS
80,206863,3,6,26,11601,56206.28145,43.50705539,0,0,0,DDoS
80,1294485,5,0,30,0,23.17523957,3.862539929,0,0,1,DDoS
80,206854,3,4,26,11601,56208.72693,33.84029315,0,0,0,DDoS
80,1302421,4,0,24,0,18.42722131,3.071203551,0,0,1,DDoS
80,766708,3,6,26,11601,15164.83459,11.73849758,0,0,0,DDoS
80,743027,4,0,24,0,32.30030672,5.383384453,0,0,1,DDoS
80,206857,3,7,26,11601,56207.91175,48.34257482,0,0,0,DDoS
80,1303531,5,0,30,0,23.01441239,3.835735399,0,0,1,DDoS
80,766893,3,7,26,11601,15161.17633,13.03962874,0,0,0,DDoS
80,742017,5,0,30,0,40.43034054,6.738390091,0,0,1,DDoS
80,883344,2,6,20,11601,13155.6902,9.056494412,0,0,0,DDoS
80,624076,4,0,24,0,38.45685461,6.409475769,0,0,1,DDoS
80,886615,3,6,26,11601,13113.92205,10.15096744,0,0,0,DDoS
80,618031,5,0,30,0,48.5412544,8.090209067,0,0,1,DDoS
80,872397,2,4,20,11601,13320.77025,6.877602743,0,0,0,DDoS
80,608030,4,0,24,0,39.47173659,6.578622765,0,0,1,DDoS
80,872437,3,4,26,11601,13327.03679,8.023501984,0,0,0,DDoS
80,607157,4,0,24,0,39.52849098,6.588081831,0,0,1,DDoS
80,860557,3,4,26,11601,13511.0167,8.134266527,0,0,0,DDoS
80,596964,4,0,24,0,40.20342935,6.700571559,0,0,1,DDoS
80,860886,3,5,26,11601,13505.85327,9.292751886,0,0,0,DDoS
80,597125,4,0,24,0,40.19258949,6.698764915,0,0,1,DDoS
80,860504,3,5,26,11601,13511.84887,9.296877179,0,0,0,DDoS
80,597002,4,0,24,0,40.20087035,6.700145058,0,0,1,DDoS
80,860236,3,5,26,11601,13516.05838,9.299773551,0,0,0,DDoS
80,598008,4,0,24,0,40.13324236,6.688873727,0,0,1,DDoS
80,860993,3,4,26,11601,13504.17483,8.1301474,0,0,0,DDoS
80,592994,4,0,24,0,40.47258488,6.745430814,0,0,1,DDoS
80,861288,3,4,26,11601,13499.54951,8.12736274,0,0,0,DDoS
80,590988,4,0,24,0,40.60996162,6.768326937,0,0,1,DDoS
80,861195,3,4,26,11601,13501.00732,8.12824041,0,0,0,DDoS
80,591914,5,0,30,0,50.68303841,8.447173069,0,0,1,DDoS
80,861666,3,5,26,11601,13493.62746,9.284339872,0,0,0,DDoS
80,588870,5,0,30,0,50.94503031,8.490838385,0,0,1,DDoS
80,883037,3,6,26,11607,13173.85342,10.19209841,0,0,0,DDoS
80,556051,4,0,24,0,43.16150857,7.193584761,0,0,1,DDoS
80,883142,3,6,26,11607,13172.28713,10.19088663,0,0,0,DDoS
80,555041,4,0,24,0,43.24004893,7.206674822,0,0,1,DDoS
80,883319,3,4,26,11607,13169.64766,7.924656891,0,0,0,DDoS
80,554044,4,0,24,0,43.31785923,7.219643205,0,0,1,DDoS
80,727879,3,5,26,11607,15982.05196,10.99083776,0,0,0,DDoS
80,548968,4,0,24,0,43.71839524,7.286399207,0,0,1,DDoS
80,728300,3,5,26,11607,15972.8134,10.98448442,0,0,0,DDoS
80,547399,4,0,24,0,43.8437045,7.307284083,0,0,1,DDoS
80,712775,3,5,26,11607,16320.71832,11.22373821,0,0,0,DDoS
80,546991,4,0,24,0,43.87640747,7.312734579,0,0,1,DDoS
80,166374,3,5,26,11607,69920.78089,48.08443627,0,0,0,DDoS
80,547002,4,0,24,0,43.87552514,7.312587523,0,0,1,DDoS
80,166663,3,5,26,11607,69799.53559,48.00105602,0,0,0,DDoS
80,546171,5,0,30,0,54.92785227,9.154642044,0,0,1,DDoS
80,598887,3,6,26,11601,19414.34695,15.02787671,0,0,0,DDoS
80,21317090,4,0,24,0,1.125857235,0.187642872,0,0,1,DDoS
80,598718,3,4,26,11601,19419.82703,11.69164782,0,0,0,DDoS
80,21316156,5,0,30,0,1.407383207,0.234563868,0,0,1,DDoS
80,583872,3,6,26,11601,19913.6112,15.41433739,0,0,0,DDoS
80,585407,3,4,26,11601,19861.39558,11.95749282,0,0,0,DDoS
80,585403,3,5,26,11601,19861.53129,13.66579946,0,0,0,DDoS
80,585302,3,4,26,11601,19864.9586,11.95963793,0,0,0,DDoS
80,585402,3,5,26,11601,19861.56522,13.6658228,0,0,0,DDoS
80,584449,3,4,26,11601,19893.9514,11.97709295,0,0,0,DDoS
80,585496,3,5,26,11601,19858.37649,13.66362879,0,0,0,DDoS
80,585356,3,4,26,11601,19863.12603,11.95853464,0,0,0,DDoS
80,585142,3,5,26,11601,19870.39044,13.67189503,0,0,0,DDoS
80,573540,3,6,26,11607,20282.80504,15.69201799,0,0,0,DDoS
80,963296,3,4,26,11607,12076.24655,7.266717603,0,0,0,DDoS
80,20900433,4,0,24,0,1.148301569,0.191383595,0,0,1,DDoS
80,967966,3,6,26,11607,12017.9841,9.297847238,0,0,0,DDoS
80,20899104,4,0,24,0,1.148374591,0.191395765,0,0,1,DDoS
80,20900426,4,0,24,0,1.148301953,0.191383659,0,0,1,DDoS
80,963342,3,5,26,11607,12075.66991,8.304423559,0,0,0,DDoS
80,20898588,4,0,24,0,1.148402945,0.191400491,0,0,1,DDoS
80,968197,3,5,26,11607,12015.11676,8.262781232,0,0,0,DDoS
80,20896245,4,0,24,0,1.14853171,0.191421952,0,0,1,DDoS
80,969971,3,6,26,11607,11993.14206,9.278627918,0,0,0,DDoS
80,20895077,4,0,24,0,1.148595911,0.191432652,0,0,1,DDoS
80,956436,3,5,26,11607,12162.86296,8.364386117,0,0,0,DDoS
80,20896104,4,0,24,0,1.14853946,0.191423243,0,0,1,DDoS
80,988725,3,5,26,11607,11765.65779,8.091228602,0,0,0,DDoS
80,20863578,5,0,30,0,1.437912519,0.239652087,0,0,1,DDoS
80,444818,3,4,26,11601,26138.78036,15.73677324,0,0,0,DDoS
80,10583720,5,0,30,0,2.834542108,0.472423685,0,0,1,DDoS
80,444830,3,4,26,11601,26138.07522,15.73634872,0,0,0,DDoS
80,10582724,4,0,24,0,2.267847106,0.377974518,0,0,1,DDoS
80,445008,3,6,26,11601,26127.62018,20.22435552,0,0,0,DDoS
80,10583720,5,0,30,0,2.834542108,0.472423685,0,0,1,DDoS
80,431779,3,4,26,11601,26928.12758,16.21199734,0,0,0,DDoS
80,432163,3,4,26,11601,26904.2005,16.19759211,0,0,0,DDoS
80,432565,3,4,26,11601,26879.19735,16.18253904,0,0,0,DDoS
80,431645,3,6,26,11601,26936.48716,20.8504674,0,0,0,DDoS
80,431965,3,4,26,11601,26916.53259,16.20501661,0,0,0,DDoS
80,432363,3,4,26,11601,26891.75531,16.19009952,0,0,0,DDoS
80,433469,3,6,26,11601,26823.14076,20.76273044,0,0,0,DDoS
80,433572,3,4,26,11601,26816.76861,16.14495401,0,0,0,DDoS
80,1206646,3,6,26,11607,9640.772853,7.458691281,0,0,0,DDoS
80,9804713,5,0,30,0,3.059752998,0.509958833,0,0,1,DDoS
80,931900,3,4,26,11607,12483.09904,7.511535572,0,0,0,DDoS
80,9688077,4,0,24,0,2.477271805,0.412878634,0,0,1,DDoS
80,935887,3,6,26,11607,12429.91942,9.616545587,0,0,0,DDoS
80,9683740,4,0,24,0,2.478381287,0.413063548,0,0,1,DDoS
80,935810,3,5,26,11607,12430.94218,8.548743869,0,0,0,DDoS
80,9683637,5,0,30,0,3.09800956,0.516334927,0,0,1,DDoS
80,935901,3,4,26,11607,12429.73349,7.479423572,0,0,0,DDoS
80,9681764,5,0,30,0,3.09860889,0.516434815,0,0,1,DDoS
80,935838,3,4,26,11607,12430.57025,7.479927081,0,0,0,DDoS
80,9680795,4,0,24,0,2.479135236,0.413189206,0,0,1,DDoS
80,936058,3,5,26,11607,12427.64871,8.546478958,0,0,0,DDoS
80,9678752,4,0,24,0,2.479658534,0.413276422,0,0,1,DDoS
80,936085,3,4,26,11607,12427.29026,7.477953391,0,0,0,DDoS
80,9677902,4,0,24,0,2.47987632,0.41331272,0,0,1,DDoS
80,892538,3,4,26,11601,13026.89633,7.842803332,0,0,0,DDoS
80,9666743,4,0,24,0,2.482739016,0.413789836,0,0,1,DDoS
80,931931,3,6,26,11607,12482.6838,9.657367337,0,0,0,DDoS
80,9623795,4,0,24,0,2.493818707,0.415636451,0,0,1,DDoS
80,932210,3,5,26,11607,12478.94788,8.581757329,0,0,0,DDoS
80,9622720,6,0,36,0,3.741145955,0.623524326,0,0,1,DDoS
80,932052,3,5,26,11607,12481.06329,8.583212095,0,0,0,DDoS
80,9623742,5,0,30,0,3.117290551,0.519548425,0,0,1,DDoS
80,933220,3,4,26,11607,12465.44223,7.500910825,0,0,0,DDoS
80,9620798,5,0,30,0,3.118244453,0.519707409,0,0,1,DDoS
80,933123,3,5,26,11607,12466.73804,8.573360639,0,0,0,DDoS
80,9619727,4,0,24,0,2.494873295,0.415812216,0,0,1,DDoS
80,933195,3,5,26,11607,12465.77618,8.572699168,0,0,0,DDoS
80,9617738,5,0,30,0,3.119236561,0.51987276,0,0,1,DDoS
80,1319805,3,6,26,11607,8814.180883,6.819189198,0,0,0,DDoS
80,9240621,4,0,24,0,2.597228043,0.432871341,0,0,1,DDoS
80,1489198,3,5,26,11607,7811.587176,5.372019033,0,0,0,DDoS
80,9070768,5,0,30,0,3.30732745,0.551221242,0,0,1,DDoS
80,1474935,3,6,26,11601,7883.059253,6.101963815,0,0,0,DDoS
80,9060725,5,0,30,0,3.310993326,0.551832221,0,0,1,DDoS
80,1474615,3,5,26,11601,7884.769923,5.425144868,0,0,0,DDoS
80,9059755,4,0,24,0,2.649078259,0.441513043,0,0,1,DDoS
80,1474767,3,6,26,11601,7883.957262,6.102658928,0,0,0,DDoS
80,9060745,5,0,30,0,3.310986017,0.551831003,0,0,1,DDoS
80,726646,3,5,26,11607,16009.1709,11.00948743,0,0,0,DDoS
80,603402,3,5,26,11601,19269.07766,13.25815957,0,0,0,DDoS
80,9042778,5,0,30,0,3.31756458,0.55292743,0,0,1,DDoS
80,603332,3,5,26,11601,19271.31331,13.25969781,0,0,0,DDoS
80,9040772,5,0,30,0,3.318300694,0.553050116,0,0,1,DDoS
80,600749,3,4,26,11601,19354.17287,11.65212094,0,0,0,DDoS
80,9043795,4,0,24,0,2.653753209,0.442292201,0,0,1,DDoS
80,602378,3,6,26,11601,19301.83373,14.94078469,0,0,0,DDoS
80,9042794,5,0,30,0,3.31755871,0.552926452,0,0,1,DDoS
80,602183,3,5,26,11601,19308.08409,13.28499808,0,0,0,DDoS
80,9037795,5,0,30,0,3.319393724,0.553232287,0,0,1,DDoS
80,602418,3,4,26,11601,19300.55211,11.61983872,0,0,0,DDoS
80,9036771,5,0,30,0,3.31976986,0.553294977,0,0,1,DDoS
80,602255,3,6,26,11601,19305.77579,14.94383608,0,0,0,DDoS
80,9038828,5,0,30,0,3.319014368,0.553169061,0,0,1,DDoS
80,591401,3,5,26,11607,19670.24067,13.52720066,0,0,0,DDoS
80,970529,3,6,26,11607,11986.24668,9.273293225,0,0,0,DDoS
80,8632891,4,0,24,0,2.780065218,0.463344203,0,0,1,DDoS
80,972059,3,4,26,11607,11967.38058,7.20120898,0,0,0,DDoS
80,8630073,4,0,24,0,2.780973,0.4634955,0,0,1,DDoS
80,970759,3,5,26,11607,11983.4068,8.24097433,0,0,0,DDoS
80,8631798,4,0,24,0,2.780417243,0.463402874,0,0,1,DDoS
80,971711,3,6,26,11607,11971.66647,9.262013088,0,0,0,DDoS
80,8631098,4,0,24,0,2.780642741,0.463440457,0,0,1,DDoS
80,974024,3,5,26,11607,11943.23754,8.213349979,0,0,0,DDoS
80,8629087,4,0,24,0,2.781290767,0.463548461,0,0,1,DDoS
80,991229,3,6,26,11607,11735.93589,9.079637501,0,0,0,DDoS
80,8601784,4,0,24,0,2.790118887,0.465019814,0,0,1,DDoS
80,616211,3,5,26,11607,18878.27384,12.98256604,0,0,0,DDoS
80,8598655,5,0,30,0,3.488917744,0.581486291,0,0,1,DDoS
80,446227,3,6,26,11601,26056.24492,20.16910676,0,0,0,DDoS
80,8582798,5,0,30,0,3.495363633,0.582560606,0,0,1,DDoS
80,447393,3,4,26,11601,25988.33688,15.6461992,0,0,0,DDoS
80,8575791,4,0,24,0,2.798575665,0.466429277,0,0,1,DDoS
80,449016,3,5,26,11601,25894.4002,17.81673704,0,0,0,DDoS
80,8572825,5,0,30,0,3.499429885,0.583238314,0,0,1,DDoS
80,447240,3,5,26,11601,25997.22744,17.8874877,0,0,0,DDoS
80,8576782,5,0,30,0,3.497815381,0.58296923,0,0,1,DDoS
80,431988,3,6,26,11601,26915.09949,20.83391205,0,0,0,DDoS
80,432654,3,5,26,11601,26873.6681,18.49052592,0,0,0,DDoS
80,434066,3,5,26,11601,26786.2491,18.43037695,0,0,0,DDoS
80,433865,3,4,26,11601,26798.65857,16.13405091,0,0,0,DDoS
80,436093,3,5,26,11601,26661.74417,18.34471088,0,0,0,DDoS
80,436089,3,5,26,11601,26661.98872,18.34487914,0,0,0,DDoS
80,436183,3,5,26,11601,26656.24291,18.34092571,0,0,0,DDoS
80,436291,3,6,26,11601,26649.64439,20.62843377,0,0,0,DDoS
80,1209039,3,5,26,11607,9621.691277,6.616825429,0,0,0,DDoS
80,7805983,5,0,30,0,3.84320591,0.640534318,0,0,1,DDoS
80,938064,3,6,26,11607,12401.07285,9.594228112,0,0,0,DDoS
80,7683820,4,0,24,0,3.123446411,0.520574402,0,0,1,DDoS
80,938312,3,5,26,11607,12397.79519,8.525948725,0,0,0,DDoS
80,7682851,4,0,24,0,3.123840356,0.520640059,0,0,1,DDoS
80,937819,3,6,26,11607,12404.31256,9.596734551,0,0,0,DDoS
80,7684796,4,0,24,0,3.123049721,0.520508287,0,0,1,DDoS
80,923143,3,5,26,11607,12601.51461,8.666046322,0,0,0,DDoS
80,7676834,4,0,24,0,3.12628878,0.52104813,0,0,1,DDoS
80,923215,3,5,26,11607,12600.53184,8.665370472,0,0,0,DDoS
80,7675775,4,0,24,0,3.126720103,0.521120017,0,0,1,DDoS
80,899230,3,4,26,11601,12929.95118,7.784437797,0,0,0,DDoS
80,7657824,4,0,24,0,3.134049568,0.522341595,0,0,1,DDoS
80,899298,3,5,26,11601,12928.97349,8.895827634,0,0,0,DDoS
80,7659815,4,0,24,0,3.133234941,0.522205824,0,0,1,DDoS
80,932945,3,5,26,11607,12469.11661,8.574996382,0,0,0,DDoS
80,7624901,5,0,30,0,3.934477313,0.655746219,0,0,1,DDoS
80,933120,3,4,26,11607,12466.77812,7.501714678,0,0,0,DDoS
80,7621814,5,0,30,0,3.936070862,0.65601181,0,0,1,DDoS
80,934956,3,5,26,11607,12442.29675,8.556552394,0,0,0,DDoS
80,7619804,5,0,30,0,3.937109143,0.656184857,0,0,1,DDoS
80,932906,3,6,26,11607,12469.63788,9.647274216,0,0,0,DDoS
80,7623852,5,0,30,0,3.935018676,0.655836446,0,0,1,DDoS
80,932944,3,4,26,11607,12469.12998,7.503129877,0,0,0,DDoS
80,7622904,5,0,30,0,3.935508043,0.655918007,0,0,1,DDoS
80,934809,3,5,26,11607,12444.25332,8.557897924,0,0,0,DDoS
80,7618873,4,0,24,0,3.150072196,0.525012033,0,0,1,DDoS
80,1476310,3,6,26,11607,7879.781347,6.096280591,0,0,0,DDoS
80,7061846,4,0,24,0,3.3985448,0.566424133,0,0,1,DDoS
80,1476308,3,6,26,11607,7879.792022,6.09628885,0,0,0,DDoS
80,7061825,5,0,30,0,4.248193633,0.708032272,0,0,1,DDoS
80,1477144,3,5,26,11607,7875.332398,5.415856545,0,0,0,DDoS
80,7059827,5,0,30,0,4.249395913,0.708232652,0,0,1,DDoS
80,1476350,3,5,26,11607,7879.567853,5.418769262,0,0,0,DDoS
80,7058805,5,0,30,0,4.250011156,0.708335193,0,0,1,DDoS
80,1476918,3,4,26,11607,7876.537492,4.739599626,0,0,0,DDoS
80,7056502,5,0,30,0,4.251398214,0.708566369,0,0,1,DDoS
80,1476854,3,5,26,11607,7876.878825,5.416920021,0,0,0,DDoS
80,7056496,6,0,36,0,5.101682195,0.850280366,0,0,1,DDoS
80,712823,3,5,26,11607,16319.61932,11.22298242,0,0,0,DDoS
80,605247,3,5,26,11601,19210.33892,13.21774416,0,0,0,DDoS
80,7040824,5,0,30,0,4.260864921,0.710144154,0,0,1,DDoS
80,605235,3,6,26,11601,19210.7198,14.87025701,0,0,0,DDoS
80,7038824,5,0,30,0,4.262075597,0.710345933,0,0,1,DDoS
80,605247,3,5,26,11601,19210.33892,13.21774416,0,0,0,DDoS
80,7037633,4,0,24,0,3.410237505,0.568372917,0,0,1,DDoS
80,605229,3,5,26,11601,19210.91025,13.21813727,0,0,0,DDoS
80,7036572,5,0,30,0,4.263439641,0.710573273,0,0,1,DDoS
80,593252,3,5,26,11607,19608.86773,13.48499457,0,0,0,DDoS
80,999339,3,6,26,11607,11640.6945,9.005952935,0,0,0,DDoS
80,6637812,5,0,30,0,4.519561566,0.753260261,0,0,1,DDoS
80,578262,3,4,26,11607,20117.17872,12.10523949,0,0,0,DDoS
80,968101,3,4,26,11607,12016.30822,7.230650521,0,0,0,DDoS
80,6633611,4,0,24,0,3.617939008,0.602989835,0,0,1,DDoS
80,968443,3,5,26,11607,12012.06473,8.260682353,0,0,0,DDoS
80,6631653,4,0,24,0,3.619007207,0.603167868,0,0,1,DDoS
80,972024,3,4,26,11607,11967.81149,7.201468277,0,0,0,DDoS
80,6629848,5,0,30,0,4.524990618,0.754165103,0,0,1,DDoS
80,968113,3,5,26,11607,12016.15927,8.263498166,0,0,0,DDoS
80,6632608,4,0,24,0,3.618486122,0.60308102,0,0,1,DDoS
80,971757,3,6,26,11607,11971.09977,9.261574653,0,0,0,DDoS
80,6630647,4,0,24,0,3.619556282,0.60325938,0,0,1,DDoS
80,973858,3,5,26,11607,11945.27334,8.214749994,0,0,0,DDoS
80,6628918,5,0,30,0,4.525625449,0.754270908,0,0,1,DDoS
80,448822,3,4,26,11601,25905.59286,15.59638342,0,0,0,DDoS
80,6584827,5,0,30,0,4.555928349,0.759321391,0,0,1,DDoS
80,449734,3,4,26,11601,25853.05981,15.56475606,0,0,0,DDoS
80,6574828,4,0,24,0,3.650285604,0.608380934,0,0,1,DDoS
80,448884,3,5,26,11601,25902.01477,17.82197628,0,0,0,DDoS
80,6578833,5,0,30,0,4.560079272,0.760013212,0,0,1,DDoS
80,449449,3,4,26,11601,25869.45349,15.57462582,0,0,0,DDoS
80,6575830,4,0,24,0,3.649729388,0.608288231,0,0,1,DDoS
80,450124,3,6,26,11601,25830.66,19.99449041,0,0,0,DDoS
80,6572852,5,0,30,0,4.56422874,0.76070479,0,0,1,DDoS
80,448685,3,5,26,11601,25913.50279,17.82988065,0,0,0,DDoS
80,6578829,5,0,30,0,4.560082045,0.760013674,0,0,1,DDoS
80,434134,3,5,26,11601,26782.05347,18.42749013,0,0,0,DDoS
80,6571848,5,0,30,0,4.56492603,0.760821005,0,0,1,DDoS
80,434710,3,5,26,11601,26746.56668,18.40307331,0,0,0,DDoS
80,6567852,4,0,24,0,3.654162731,0.609027122,0,0,1,DDoS
80,434897,3,4,26,11601,26735.066,16.0957652,0,0,0,DDoS
80,6574845,4,0,24,0,3.650276166,0.608379361,0,0,1,DDoS
80,435075,3,4,26,11601,26724.12802,16.08918003,0,0,0,DDoS
80,6573825,5,0,30,0,4.563553183,0.760592197,0,0,1,DDoS
80,435646,3,4,26,11601,26689.10078,16.06809198,0,0,0,DDoS
80,6572845,5,0,30,0,4.564233601,0.7607056,0,0,1,DDoS
80,471891,3,6,26,11607,24651.87935,19.072201,0,0,0,DDoS
80,6535806,4,0,24,0,3.672079618,0.61201327,0,0,1,DDoS
80,1177080,3,6,26,11607,9882.930642,7.646039352,0,0,0,DDoS
80,5815812,5,0,30,0,5.158351061,0.859725177,0,0,1,DDoS
80,802068,3,6,26,11607,14503.75779,11.22099373,0,0,0,DDoS
80,5812835,5,0,30,0,5.160992872,0.860165479,0,0,1,DDoS
80,802373,3,4,26,11607,14498.24458,8.724122073,0,0,0,DDoS
80,5808863,4,0,24,0,4.131617496,0.688602916,0,0,1,DDoS
80,802302,3,5,26,11607,14499.52761,9.971307562,0,0,0,DDoS
80,5810861,4,0,24,0,4.130196885,0.688366147,0,0,1,DDoS
80,803252,3,6,26,11607,14482.37913,11.20445389,0,0,0,DDoS
80,5807855,4,0,24,0,4.132334571,0.688722429,0,0,1,DDoS
80,803337,3,4,26,11607,14480.84677,8.713653174,0,0,0,DDoS
80,5806839,4,0,24,0,4.13305759,0.688842932,0,0,1,DDoS
80,789136,3,6,26,11607,14741.43874,11.40487825,0,0,0,DDoS
80,5807858,4,0,24,0,4.132332437,0.688722073,0,0,1,DDoS
80,790425,3,6,26,11607,14717.39887,11.38627953,0,0,0,DDoS
80,5804874,4,0,24,0,4.134456665,0.689076111,0,0,1,DDoS
80,748279,3,4,26,11601,15538.32194,9.35479948,0,0,0,DDoS
80,747140,3,4,26,11601,15562.0098,9.369060685,0,0,0,DDoS
80,748107,3,5,26,11601,15541.89441,10.69365746,0,0,0,DDoS
80,748087,3,5,26,11601,15542.30992,10.69394335,0,0,0,DDoS
80,748059,3,5,26,11601,15542.89167,10.69434363,0,0,0,DDoS
80,747922,3,6,26,11607,15553.76095,12.03334038,0,0,0,DDoS
80,747920,3,5,26,11607,15553.80255,10.69633116,0,0,0,DDoS
